year_month,avg_temp_c,min_temp_c,max_temp_c,precipitation_mm,avg_wind_speed_kmh,peak_wind_gust_kmh
1854-08-01,,11.970967741935485,21.919354838709676,77.0,,
1854-09-01,,9.546666666666665,19.666666666666668,30.5,,
1854-10-01,,6.541935483870968,14.351612903225806,114.1,,
1854-11-01,,2.05,6.58,74.0,,
1854-12-01,,2.2,6.664516129032258,93.6,,
1855-01-01,,-3.303225806451613,1.5193548387096771,39.0,,
1855-02-01,,-7.139285714285714,-0.3607142857142858,23.5,,
1855-03-01,,0.6048387096774194,7.638709677419355,30.700000000000003,,
1855-04-01,,3.6116666666666664,12.963333333333333,19.8,,
1855-05-01,,7.337096774193548,18.240322580645163,24.9,,
1855-06-01,,12.403333333333334,22.951666666666664,31.9,,
1855-07-01,,13.514516129032257,24.508064516129032,32.0,,
1855-08-01,,13.932258064516128,24.603225806451615,59.7,,
1855-09-01,,9.965,19.648333333333333,19.4,,
1855-10-01,,9.116129032258065,16.093548387096774,152.8,,
1855-11-01,,1.9716666666666667,6.285,34.6,,
1855-12-01,,-5.414516129032258,-0.26935483870967736,65.4,,
1856-01-01,,-0.33548387096774196,4.416129032258064,45.4,,
1856-02-01,,0.889655172413793,6.846551724137932,30.2,,
1856-03-01,,-0.5693548387096774,7.209677419354839,9.8,,
1856-04-01,,5.138333333333334,16.746666666666666,35.0,,
1856-05-01,,8.316129032258065,18.798387096774192,59.1,,
1856-06-01,,12.775,24.209999999999997,33.699999999999996,,
1856-07-01,,12.27741935483871,22.427419354838708,31.2,,
1856-08-01,,14.667741935483871,25.006451612903227,168.6,,
1856-09-01,,9.643333333333334,18.173333333333336,98.4,,
1856-10-01,,6.687096774193549,15.45,19.3,,
1856-11-01,,-0.6216666666666667,4.418333333333334,79.5,,
1856-12-01,,-0.8193548387096774,3.640322580645161,74.7,,
1857-01-01,,-2.3870967741935485,1.724193548387097,54.199999999999996,,
1857-02-01,,-2.9714285714285715,3.2035714285714287,17.5,,
1857-03-01,,1.0806451612903225,7.935483870967742,37.3,,
1857-04-01,,5.105,14.543333333333333,63.1,,
1857-05-01,,8.682258064516128,20.166129032258063,31.5,,
1857-06-01,,12.046666666666665,24.311666666666667,24.900000000000002,,
1857-07-01,,15.05,26.44516129032258,31.7,,
1857-08-01,,15.317741935483872,26.69516129032258,57.6,,
1857-09-01,,11.991666666666667,21.333333333333332,90.1,,
1857-10-01,,9.35483870967742,16.635483870967743,65.4,,
1857-11-01,,1.9400000000000002,6.883333333333334,29.8,,
1857-12-01,,1.0225806451612902,5.198387096774193,18.6,,
1858-01-01,,-3.980645161290323,1.5274193548387098,29.3,,
1858-02-01,,-7.028571428571429,0.6928571428571428,8.8,,
1858-03-01,,-0.34354838709677427,7.585483870967742,52.5,,
1858-04-01,,4.253333333333333,14.821666666666665,19.3,,
1858-05-01,,7.609677419354839,18.080645161290324,39.1,,
1858-06-01,,14.383333333333333,26.791666666666668,9.7,,
1858-07-01,,13.748387096774193,23.38064516129032,199.7,,
1858-08-01,,13.26290322580645,23.074193548387097,118.3,,
1858-09-01,,12.518333333333334,22.043333333333333,41.4,,
1858-10-01,,7.648387096774194,15.008064516129032,72.8,,
1858-11-01,,-1.9233333333333333,3.521666666666667,37.8,,
